date,item,price
2002-09-11,"desktop",5562
2002-09-11,"tablet",717
2002-09-11,"monitor",2743
2002-09-11,"smartwatch",457
2002-09-11,"tv",6721
2002-09-12,"printer",17
2002-09-12,"phone",919
2002-09-12,"desktop",1719
2002-09-12,"laptop",1371
2002-09-12,"monitor",2230
2002-09-12,"monitor",19
2002-09-12,"tablet",1303
2002-09-12,"tablet",1354
2002-09-12,"tv",6337
2002-09-12,"tablet",194
2002-09-12,"desktop",4450
2002-09-12,"smartwatch",170
2002-09-12,"laptop",2547
2002-09-12,"smartwatch",311
2002-09-12,"desktop",1299
2002-09-12,"smartwatch",270
2002-09-12,"smartwatch",545
2002-09-12,"monitor",2095
2002-09-12,"monitor",2190
2002-09-12,"smartwatch",219
2002-09-12,"tablet",973
2002-09-12,"tablet",1240
2002-09-12,"tablet",119
2002-09-12,"laptop",1319
2002-09-12,"monitor",935
2002-09-12,"laptop",2932
2002-09-12,"smartwatch",454
2002-09-12,"desktop",5237
2002-09-12,"laptop",2610
2002-09-12,"tablet",1489
2002-09-12,"tv",2448
2002-09-12,"tv",416
2002-09-12,"cameras",891
2002-09-12,"printer",232
2002-09-12,"monitor",2703
2002-09-12,"phone",268
2002-09-12,"printer",174
2002-09-12,"printer",118
2002-09-12,"phone",305
2002-09-12,"smartwatch",601
2002-09-12,"phone",779
2002-09-12,"smartwatch",637
2002-09-12,"desktop",2756
2002-09-12,"cameras",575
2002-09-12,"desktop",959
2002-09-12,"smartwatch",673
2002-09-12,"desktop",4732
2002-09-12,"phone",548
2002-09-12,"smartwatch",85
2002-09-12,"tv",1394
2002-09-12,"desktop",1771
2002-09-12,"phone",493
2002-09-12,"printer",91
2002-09-12,"laptop",572
2002-09-12,"laptop",803
2002-09-12,"cameras",360
2002-09-12,"tv",5056
2002-09-12,"tablet",812
2002-09-12,"tv",1079
2002-09-12,"cameras",2642
2002-09-12,"printer",188
2002-09-12,"phone",534
2002-09-12,"laptop",1180
2002-09-12,"printer",290
2002-09-12,"cameras",3065
2002-09-12,"smartwatch",209
2002-09-12,"cameras",357
2002-09-12,"cameras",2951
2002-09-12,"printer",74
2002-09-12,"smartwatch",211
2002-09-12,"desktop",4986
2002-09-12,"smartwatch",568
2002-09-12,"laptop",1739
2002-09-12,"phone",769
2002-09-12,"desktop",1426
2002-09-12,"printer",267
2002-09-12,"tv",2202
2002-09-12,"desktop",3152
2002-09-12,"laptop",394
2002-09-12,"printer",275
2002-09-12,"cameras",1518
2002-09-12,"laptop",3039
2002-09-12,"phone",790
2002-09-13,"phone",805
2002-09-13,"desktop",3295
2002-09-13,"desktop",1125
2002-09-13,"tv",5194
2002-09-13,"phone",983
2002-09-13,"phone",845
2002-09-13,"monitor",344
2002-09-13,"desktop",2795
2002-09-13,"tv",543
2002-09-13,"laptop",1704
2002-09-13,"printer",129
2002-09-13,"monitor",2309
2002-09-13,"tv",3703
2002-09-13,"desktop",4593
2002-09-13,"monitor",589
2002-09-13,"desktop",3452
2002-09-13,"printer",60
2002-09-13,"tablet",1432
2002-09-13,"laptop",3109
2002-09-13,"printer",68
2002-09-13,"cameras",2033
2002-09-13,"tv",5636
2002-09-13,"tv",2357
2002-09-13,"phone",342
2002-09-13,"printer",71
2002-09-13,"printer",160
2002-09-13,"cameras",1706
2002-09-13,"printer",283
2002-09-13,"phone",667
2002-09-13,"smartwatch",708
2002-09-13,"printer",129
2002-09-13,"cameras",373
2002-09-13,"phone",563
2002-09-13,"laptop",1584
2002-09-13,"phone",375
2002-09-13,"phone",589
2002-09-13,"printer",147
2002-09-13,"printer",216
2002-09-13,"monitor",797
2002-09-13,"desktop",1008
2002-09-14,"tablet",1184
2002-09-14,"cameras",2531
2002-09-14,"laptop",1031
2002-09-14,"printer",137
2002-09-14,"tv",4969
2002-09-14,"laptop",485
2002-09-14,"laptop",1794
2002-09-14,"tablet",724
2002-09-14,"smartwatch",535
2002-09-14,"tv",1704
2002-09-14,"tablet",1385
2002-09-14,"laptop",534
2002-09-14,"tv",1330
2002-09-14,"cameras",1268
2002-09-14,"smartwatch",318
2002-09-14,"laptop",430
2002-09-14,"cameras",2607
2002-09-14,"printer",109
2002-09-14,"cameras",3380
2002-09-14,"smartwatch",489
2002-09-14,"tv",6157
2002-09-14,"phone",179
2002-09-14,"tablet",472
2002-09-14,"laptop",327
2002-09-15,"printer",254
2002-09-15,"printer",128
2002-09-15,"monitor",167
2002-09-15,"monitor",118
2002-09-15,"smartwatch",152
2002-09-15,"cameras",3347
2002-09-15,"tv",6595
2002-09-15,"desktop",4756
2002-09-15,"monitor",2180
2002-09-15,"printer",288
2002-09-15,"laptop",2850
2002-09-15,"laptop",316
2002-09-15,"laptop",1939
2002-09-15,"cameras",3074
2002-09-15,"smartwatch",543
2002-09-15,"desktop",4489
2002-09-15,"monitor",523
2002-09-15,"laptop",1079
2002-09-15,"monitor",1109
2002-09-15,"cameras",1109
2002-09-15,"desktop",1703
2002-09-15,"smartwatch",268
2002-09-15,"tv",1010
2002-09-15,"phone",546
2002-09-15,"printer",65
2002-09-15,"tablet",1303
2002-09-15,"laptop",703
2002-09-15,"tablet",196
2002-09-15,"smartwatch",529
2002-09-15,"desktop",818
2002-09-15,"cameras",432
2002-09-15,"laptop",374
2002-09-15,"tv",6332
2002-09-15,"monitor",2214
2002-09-15,"printer",123
2002-09-15,"tablet",196
2002-09-15,"tablet",803
2002-09-15,"smartwatch",173
2002-09-15,"tv",3490
2002-09-15,"tv",337
2002-09-15,"laptop",3085
2002-09-15,"tablet",678
2002-09-15,"phone",802
2002-09-15,"smartwatch",710
2002-09-15,"tablet",717
2002-09-15,"cameras",2047
2002-09-15,"tablet",317
2002-09-15,"desktop",5631
2002-09-15,"desktop",2631
2002-09-15,"tablet",364
2002-09-15,"laptop",1168
2002-09-15,"phone",596
2002-09-15,"tablet",130
2002-09-15,"tablet",1129
2002-09-15,"phone",412
2002-09-15,"smartwatch",500
2002-09-15,"monitor",2744
2002-09-15,"smartwatch",628
2002-09-15,"tv",737
2002-09-15,"monitor",2751
2002-09-15,"tablet",1089
2002-09-15,"monitor",1300
2002-09-15,"printer",282
2002-09-15,"tablet",960
2002-09-15,"printer",206
2002-09-15,"tv",7084
2002-09-15,"cameras",3612
2002-09-15,"tv",6831
2002-09-15,"cameras",446
2002-09-15,"desktop",4209
2002-09-15,"tv",6658
2002-09-15,"desktop",2770
2002-09-15,"phone",390
2002-09-15,"smartwatch",606
2002-09-15,"monitor",672
2002-09-15,"monitor",1241
2002-09-15,"tv",6574
2002-09-15,"cameras",1216
2002-09-15,"phone",745
2002-09-15,"desktop",4767
2002-09-15,"phone",653
2002-09-15,"smartwatch",134
2002-09-15,"monitor",1567
2002-09-15,"tablet",401
2002-09-15,"tv",567
2002-09-15,"monitor",2423
2002-09-15,"cameras",196
2002-09-15,"smartwatch",569
2002-09-15,"phone",422
2002-09-15,"phone",832
2002-09-15,"tablet",855
2002-09-15,"laptop",1103
2002-09-15,"desktop",5050
2002-09-15,"monitor",2912
2002-09-15,"smartwatch",252
2002-09-15,"monitor",115
2002-09-15,"tablet",399
2002-09-15,"phone",298
2002-09-15,"laptop",1020
2002-09-15,"monitor",1760
2002-09-15,"cameras",1824
2002-09-15,"desktop",1947
2002-09-15,"cameras",730
2002-09-15,"printer",48
2002-09-15,"phone",349
2002-09-15,"phone",256
2002-09-15,"printer",121
2002-09-15,"monitor",923
2002-09-15,"cameras",3240
2002-09-15,"tablet",436
2002-09-15,"cameras",883
2002-09-15,"laptop",2803
2002-09-15,"phone",402
2002-09-15,"cameras",1215
2002-09-15,"laptop",1448
2002-09-15,"smartwatch",676
2002-09-15,"smartwatch",51
2002-09-15,"smartwatch",487
2002-09-15,"cameras",1754
2002-09-15,"desktop",2915
2002-09-15,"desktop",846
2002-09-15,"phone",874
2002-09-15,"monitor",2457
2002-09-15,"desktop",4683
2002-09-15,"monitor",2513
2002-09-15,"tv",5320
2002-09-15,"phone",744
2002-09-15,"monitor",1919
2002-09-15,"cameras",3327
2002-09-15,"printer",281
2002-09-15,"cameras",563
2002-09-15,"laptop",808
2002-09-15,"laptop",2266
2002-09-15,"desktop",5294
2002-09-15,"tv",6336
2002-09-15,"tablet",857
2002-09-15,"laptop",375
2002-09-15,"printer",206
2002-09-15,"monitor",1932
2002-09-15,"desktop",4171
2002-09-15,"cameras",1133
2002-09-15,"phone",191
2002-09-15,"tablet",984
2002-09-15,"monitor",2434
2002-09-15,"phone",265
2002-09-15,"smartwatch",603
2002-09-15,"cameras",639
2002-09-15,"monitor",733
2002-09-15,"tv",4901
2002-09-15,"desktop",2291
2002-09-15,"desktop",2309
2002-09-15,"smartwatch",451
2002-09-15,"printer",211
2002-09-15,"smartwatch",111
2002-09-15,"laptop",2167
2002-09-15,"laptop",2017
2002-09-15,"tablet",128
2002-09-15,"smartwatch",64
2002-09-15,"tablet",485
2002-09-15,"tv",1721
2002-09-15,"monitor",2074
2002-09-15,"tablet",608
2002-09-15,"monitor",1930
2002-09-15,"tv",6976
2002-09-15,"phone",241
2002-09-15,"tv",2585
2002-09-15,"smartwatch",186
2002-09-16,"desktop",4063
2002-09-16,"smartwatch",344
2002-09-16,"monitor",557
2002-09-16,"tablet",1346
2002-09-16,"printer",55
2002-09-16,"smartwatch",610
2002-09-16,"smartwatch",365
2002-09-16,"smartwatch",88
2002-09-16,"desktop",1326
2002-09-16,"monitor",944
2002-09-16,"cameras",1393
2002-09-16,"monitor",2153
2002-09-16,"desktop",942
2002-09-16,"cameras",1712
2002-09-16,"cameras",3017
2002-09-16,"tablet",703
2002-09-16,"tablet",547
2002-09-16,"phone",143
2002-09-16,"smartwatch",101
2002-09-16,"phone",392
2002-09-16,"desktop",1463
2002-09-16,"cameras",2401
2002-09-16,"tablet",652
2002-09-16,"tablet",450
2002-09-16,"desktop",2149
2002-09-16,"phone",253
2002-09-16,"cameras",2399
2002-09-16,"desktop",1154
2002-09-16,"tablet",1084
2002-09-16,"smartwatch",235
2002-09-16,"desktop",1686
2002-09-16,"smartwatch",561
2002-09-16,"cameras",2927
2002-09-16,"monitor",1788
2002-09-16,"smartwatch",628
2002-09-16,"tablet",192
2002-09-16,"laptop",309
2002-09-16,"phone",712
2002-09-16,"printer",304
2002-09-16,"printer",107
2002-09-16,"laptop",2129
2002-09-16,"printer",293
2002-09-16,"smartwatch",449
2002-09-16,"smartwatch",138
2002-09-16,"cameras",2455
2002-09-16,"tv",7040
2002-09-16,"smartwatch",249
2002-09-16,"desktop",1852
2002-09-16,"desktop",1712
2002-09-16,"smartwatch",177
2002-09-16,"smartwatch",429
2002-09-16,"tablet",219
2002-09-16,"cameras",985
2002-09-16,"monitor",1968
2002-09-16,"cameras",1924
2002-09-16,"smartwatch",39
2002-09-16,"smartwatch",715
2002-09-16,"monitor",313
2002-09-16,"smartwatch",98
2002-09-16,"smartwatch",62
2002-09-16,"smartwatch",506
2002-09-16,"cameras",850
2002-09-16,"laptop",3075
2002-09-16,"phone",557
2002-09-17,"tv",2266
2002-09-17,"monitor",785
2002-09-17,"desktop",3850
2002-09-17,"cameras",1227
2002-09-17,"cameras",1340
2002-09-17,"tablet",1492
2002-09-17,"tv",1683
2002-09-17,"cameras",1704
2002-09-17,"desktop",3857
2002-09-17,"desktop",2173
2002-09-17,"smartwatch",581
2002-09-17,"phone",945
2002-09-17,"laptop",2256
2002-09-17,"monitor",980
2002-09-17,"monitor",2324
2002-09-17,"tv",2639
2002-09-17,"phone",483
2002-09-17,"desktop",2073
2002-09-17,"smartwatch",515
2002-09-17,"monitor",1962
2002-09-17,"cameras",1868
2002-09-17,"phone",505
2002-09-17,"cameras",1551
2002-09-17,"printer",121
2002-09-17,"smartwatch",353
2002-09-17,"desktop",1301
2002-09-17,"monitor",688
2002-09-17,"tv",2101
2002-09-17,"tv",6195
2002-09-17,"desktop",2697
2002-09-17,"printer",64
2002-09-17,"printer",230
2002-09-17,"desktop",3404
2002-09-17,"tv",5948
2002-09-17,"laptop",2696
2002-09-17,"desktop",4668
2002-09-17,"tv",5870
2002-09-17,"phone",432
2002-09-17,"smartwatch",173
2002-09-17,"laptop",1201
2002-09-17,"smartwatch",301
2002-09-17,"desktop",3603
2002-09-17,"tablet",701
2002-09-17,"phone",933
2002-09-17,"cameras",74
2002-09-17,"smartwatch",710
2002-09-17,"cameras",2439
2002-09-17,"tv",3036
2002-09-17,"tablet",261
2002-09-17,"printer",157
2002-09-17,"cameras",3442
2002-09-17,"desktop",2983
2002-09-17,"cameras",2977
2002-09-17,"desktop",5298
2002-09-17,"printer",48
2002-09-17,"phone",482
2002-09-17,"printer",91
2002-09-17,"desktop",2994
2002-09-17,"phone",106
2002-09-17,"smartwatch",259
2002-09-17,"desktop",3115
2002-09-17,"tv",6300
2002-09-17,"desktop",4091
2002-09-17,"phone",622
2002-09-17,"smartwatch",428
2002-09-17,"phone",485
2002-09-17,"monitor",2560
2002-09-17,"smartwatch",376
2002-09-17,"printer",281
2002-09-17,"monitor",381
2002-09-17,"laptop",194
2002-09-17,"printer",223
2002-09-17,"laptop",2567
2002-09-17,"desktop",2788
2002-09-17,"cameras",277
2002-09-17,"monitor",2006
2002-09-17,"laptop",2666
2002-09-17,"tablet",967
2002-09-17,"printer",259
2002-09-17,"monitor",2633
2002-09-17,"smartwatch",574
2002-09-17,"laptop",912
2002-09-17,"printer",296
2002-09-17,"smartwatch",293
2002-09-17,"tv",1573
2002-09-17,"printer",52
2002-09-17,"laptop",869
2002-09-17,"monitor",2042
2002-09-17,"smartwatch",630
2002-09-17,"monitor",308
2002-09-18,"monitor",717
2002-09-18,"laptop",1226
2002-09-18,"desktop",2318
2002-09-18,"desktop",5676
2002-09-18,"cameras",1370
2002-09-18,"monitor",926
2002-09-18,"tablet",1372
2002-09-18,"tv",447
2002-09-18,"tablet",483
2002-09-18,"desktop",2405
2002-09-18,"monitor",994
2002-09-18,"tablet",1079
2002-09-18,"cameras",234
2002-09-18,"laptop",2280
2002-09-18,"tv",3848
2002-09-18,"tablet",269
2002-09-18,"printer",141
2002-09-18,"laptop",1836
2002-09-18,"tablet",396
2002-09-18,"monitor",2006
2002-09-18,"smartwatch",404
2002-09-18,"printer",94
2002-09-18,"laptop",1026
2002-09-18,"smartwatch",375
2002-09-18,"laptop",2188
2002-09-18,"laptop",2622
2002-09-18,"tablet",668
2002-09-18,"cameras",2797
2002-09-18,"smartwatch",202
2002-09-18,"desktop",1059
2002-09-18,"tablet",1076
2002-09-18,"tablet",841
2002-09-18,"laptop",2415
2002-09-18,"tablet",637
2002-09-18,"desktop",4403
2002-09-18,"tablet",437
2002-09-18,"monitor",2541
2002-09-18,"monitor",2261
2002-09-18,"desktop",5157
2002-09-18,"cameras",1964
2002-09-18,"smartwatch",332
2002-09-18,"tv",1780
2002-09-18,"printer",131
2002-09-18,"laptop",931
2002-09-18,"desktop",2522
2002-09-18,"phone",324
2002-09-18,"phone",561
2002-09-18,"tv",3276
2002-09-18,"smartwatch",64
2002-09-18,"desktop",3813
2002-09-18,"desktop",4212
2002-09-18,"laptop",1264
2002-09-18,"laptop",3066
2002-09-18,"cameras",2439
2002-09-18,"desktop",1105
2002-09-18,"desktop",4393
2002-09-18,"smartwatch",422
2002-09-18,"desktop",3466
2002-09-18,"tv",217
2002-09-18,"smartwatch",182
2002-09-18,"desktop",3755
2002-09-18,"phone",581
2002-09-18,"desktop",2563
2002-09-18,"cameras",1516
2002-09-18,"cameras",3631
2002-09-18,"printer",182
2002-09-18,"tablet",1045
2002-09-18,"printer",221
2002-09-18,"cameras",184
2002-09-18,"tv",6132
2002-09-18,"tv",3778
2002-09-18,"desktop",5646
2002-09-18,"laptop",212
2002-09-18,"monitor",11
2002-09-18,"desktop",2143
2002-09-18,"monitor",555
2002-09-18,"desktop",1962
2002-09-18,"smartwatch",261
2002-09-18,"desktop",5472
2002-09-18,"laptop",1337
2002-09-18,"printer",270
2002-09-18,"laptop",950
2002-09-18,"laptop",1405
2002-09-18,"printer",194
2002-09-18,"desktop",5259
2002-09-18,"tablet",478
2002-09-18,"smartwatch",167
2002-09-18,"printer",122
2002-09-18,"desktop",2843
2002-09-18,"laptop",2311
2002-09-18,"phone",548
2002-09-18,"tablet",460
2002-09-18,"desktop",2218
2002-09-18,"tablet",728
2002-09-18,"smartwatch",274
2002-09-18,"monitor",2847
2002-09-18,"printer",39
2002-09-18,"monitor",480
2002-09-18,"laptop",195
2002-09-18,"printer",200
2002-09-18,"tablet",256
2002-09-18,"tablet",1038
2002-09-18,"desktop",1694
2002-09-18,"smartwatch",164
2002-09-18,"desktop",5205
2002-09-18,"laptop",647
2002-09-18,"phone",576
2002-09-18,"printer",55
2002-09-18,"desktop",4419
2002-09-18,"tv",3546
2002-09-18,"printer",194
2002-09-18,"tablet",1163
2002-09-18,"desktop",3090
2002-09-18,"printer",154
2002-09-18,"phone",237
2002-09-18,"tv",2125
2002-09-18,"desktop",2063
2002-09-18,"laptop",1502
2002-09-18,"smartwatch",268
2002-09-18,"desktop",1522
2002-09-18,"printer",280
2002-09-18,"desktop",2053
2002-09-18,"cameras",435
2002-09-18,"desktop",3826
2002-09-18,"laptop",1430
2002-09-18,"laptop",1165
2002-09-18,"tablet",1009
2002-09-18,"phone",279
2002-09-18,"printer",75
2002-09-18,"phone",789
2002-09-18,"laptop",2418
2002-09-18,"tv",6010
2002-09-18,"laptop",194
2002-09-18,"phone",802
2002-09-18,"printer",177
2002-09-18,"printer",164
2002-09-18,"phone",485
2002-09-18,"smartwatch",440
2002-09-18,"laptop",389
2002-09-18,"desktop",1305
2002-09-18,"monitor",1890
2002-09-18,"monitor",270
2002-09-18,"phone",855
2002-09-18,"tablet",643
2002-09-18,"cameras",3538
2002-09-18,"printer",233
2002-09-18,"laptop",1118
2002-09-18,"laptop",1346
2002-09-18,"tablet",881
2002-09-18,"laptop",971
2002-09-18,"desktop",2459
2002-09-18,"monitor",1912
2002-09-18,"monitor",152
2002-09-18,"phone",564
2002-09-18,"phone",833
2002-09-19,"desktop",5106
2002-09-19,"desktop",4748
2002-09-19,"cameras",1216
2002-09-19,"cameras",2090
2002-09-19,"smartwatch",432
2002-09-19,"smartwatch",679
2002-09-19,"tablet",1196
2002-09-19,"desktop",2080
2002-09-19,"tablet",1450
2002-09-19,"desktop",4197
2002-09-19,"desktop",2992
2002-09-19,"monitor",829
2002-09-19,"smartwatch",320
2002-09-19,"smartwatch",386
2002-09-19,"smartwatch",502
2002-09-19,"smartwatch",360
2002-09-19,"printer",34
2002-09-19,"phone",648
2002-09-19,"laptop",2219
2002-09-19,"laptop",2210
2002-09-19,"desktop",4558
2002-09-19,"phone",432
2002-09-19,"smartwatch",221
2002-09-19,"monitor",1295
2002-09-19,"phone",968
2002-09-19,"smartwatch",40
2002-09-19,"smartwatch",705
2002-09-19,"cameras",2030
2002-09-19,"printer",244
2002-09-20,"desktop",5561
2002-09-20,"monitor",1661
2002-09-20,"cameras",2305
2002-09-20,"laptop",1183
2002-09-20,"monitor",2286
2002-09-20,"smartwatch",40
2002-09-20,"cameras",1866
2002-09-20,"printer",194
2002-09-20,"cameras",567
2002-09-20,"laptop",544
2002-09-20,"tablet",253
2002-09-20,"monitor",1825
2002-09-20,"laptop",2975
2002-09-20,"desktop",3756
2002-09-20,"tv",618
2002-09-20,"tv",6689
2002-09-20,"smartwatch",579
2002-09-20,"desktop",3316
2002-09-20,"printer",223
2002-09-20,"tv",6154
2002-09-20,"smartwatch",347
2002-09-20,"monitor",1165
2002-09-20,"cameras",1722
2002-09-20,"laptop",1783
2002-09-20,"desktop",3468
2002-09-20,"tablet",1491
2002-09-20,"smartwatch",349
2002-09-20,"phone",190
2002-09-20,"tablet",1329
2002-09-20,"phone",780
2002-09-20,"tablet",972
2002-09-20,"desktop",2256
2002-09-20,"monitor",341
2002-09-20,"printer",234
2002-09-20,"tablet",297
2002-09-20,"phone",935
2002-09-20,"smartwatch",444
2002-09-20,"phone",855
2002-09-20,"tablet",778
2002-09-20,"monitor",2905
2002-09-20,"monitor",1103
2002-09-20,"smartwatch",315
2002-09-20,"phone",489
2002-09-20,"monitor",2741
2002-09-20,"tablet",289
2002-09-20,"tv",1607
2002-09-20,"tablet",1292
2002-09-20,"monitor",1428
2002-09-20,"desktop",2062
2002-09-20,"smartwatch",84
2002-09-20,"printer",57
2002-09-20,"desktop",2660
2002-09-20,"monitor",876
2002-09-20,"smartwatch",356
2002-09-20,"desktop",1998
2002-09-20,"desktop",3358
2002-09-20,"tablet",358
2002-09-20,"laptop",1081
2002-09-20,"laptop",324
2002-09-20,"monitor",295
2002-09-20,"cameras",442
2002-09-20,"monitor",1796
2002-09-20,"cameras",1011
2002-09-20,"desktop",3150
2002-09-20,"phone",222
2002-09-20,"cameras",2740
2002-09-20,"monitor",1899
2002-09-20,"phone",751
2002-09-20,"tv",4239
2002-09-20,"tablet",1403
2002-09-20,"monitor",2887
2002-09-20,"cameras",2894
2002-09-20,"smartwatch",537
2002-09-20,"laptop",1588
2002-09-20,"phone",555
2002-09-20,"monitor",853
2002-09-20,"tablet",958
2002-09-20,"tv",6043
2002-09-20,"printer",229
2002-09-20,"desktop",3209
2002-09-20,"phone",125
2002-09-20,"desktop",5186
2002-09-20,"tv",3366
2002-09-20,"tablet",752
2002-09-20,"tablet",720
2002-09-20,"desktop",2129
2002-09-20,"smartwatch",455
2002-09-20,"smartwatch",388
2002-09-20,"tablet",698
2002-09-20,"printer",277
2002-09-20,"tv",3578
2002-09-20,"tablet",1127
2002-09-20,"smartwatch",711
2002-09-20,"laptop",656
2002-09-20,"monitor",742
2002-09-20,"printer",49
2002-09-20,"monitor",2912
2002-09-20,"smartwatch",58
2002-09-20,"smartwatch",350
2002-09-20,"phone",772
2002-09-20,"laptop",2876
2002-09-20,"smartwatch",101
2002-09-20,"desktop",3141
2002-09-20,"tablet",377
2002-09-20,"cameras",306
2002-09-20,"monitor",455
2002-09-20,"phone",432
2002-09-20,"tablet",782
2002-09-20,"tablet",434
2002-09-20,"smartwatch",466
2002-09-20,"tablet",444
2002-09-20,"monitor",1496
2002-09-20,"smartwatch",166
2002-09-20,"laptop",1839
2002-09-20,"printer",287
2002-09-20,"printer",298
2002-09-20,"smartwatch",364
2002-09-20,"cameras",2518
2002-09-20,"laptop",1417
2002-09-20,"printer",160
2002-09-20,"tv",5492
2002-09-20,"desktop",1157
2002-09-20,"tv",5546
2002-09-20,"cameras",1986
2002-09-20,"desktop",3390
2002-09-20,"laptop",2145
2002-09-20,"monitor",2032
2002-09-20,"laptop",924
2002-09-20,"smartwatch",24
2002-09-20,"laptop",1084
2002-09-20,"laptop",193
2002-09-20,"tablet",985
2002-09-20,"cameras",1061
2002-09-20,"cameras",2640
2002-09-20,"desktop",2515
2002-09-20,"tv",1228
2002-09-20,"desktop",5315
2002-09-20,"tv",3292
2002-09-20,"smartwatch",94
2002-09-20,"smartwatch",109
2002-09-20,"tv",4718
2002-09-20,"desktop",3241
2002-09-20,"monitor",267
2002-09-20,"smartwatch",648
2002-09-20,"tablet",284
2002-09-20,"smartwatch",541
2002-09-20,"tablet",603
2002-09-20,"desktop",2499
2002-09-20,"smartwatch",383
2002-09-20,"tv",2524
2002-09-20,"phone",610
2002-09-20,"printer",146
2002-09-20,"printer",199
2002-09-20,"phone",292
2002-09-20,"phone",169
2002-09-20,"monitor",1238
2002-09-20,"smartwatch",574
2002-09-20,"tv",5293
2002-09-20,"printer",278
2002-09-20,"desktop",1325
2002-09-20,"tablet",635
2002-09-20,"desktop",4120
2002-09-20,"cameras",2754
2002-09-20,"laptop",2898
2002-09-20,"tv",6155
2002-09-20,"cameras",3606
2002-09-20,"phone",683
2002-09-20,"smartwatch",311
2002-09-20,"monitor",1515
2002-09-20,"laptop",2153
2002-09-20,"monitor",1624
2002-09-20,"tablet",380
2002-09-20,"laptop",1728
2002-09-20,"tablet",609
2002-09-20,"laptop",1384
2002-09-20,"desktop",2768
2002-09-20,"smartwatch",181
2002-09-20,"printer",106
2002-09-20,"smartwatch",668
2002-09-20,"tablet",1286
2002-09-20,"phone",143
2002-09-20,"printer",194
2002-09-20,"laptop",1442
